,user,team,timestamp,likes,replies,retweets,text,polarity,positive,negative
151,tblthunderbolts,@TBLightning,2018-04-21 23:54:12,12,1,1,I guess the rally drums did their part! Can we have them again @TBLightning for round 2? https://twitter.com/njdevils/status/987710302958452737 …,-0.2,0,1
152,imaboltsfan,@TBLightning,2018-04-21 23:54:02,0,0,0,Go Crunch!!,0.0,0,0
153,TBLightning,@TBLightning,2018-04-21 23:53:15,385,11,56,"Glad to have ya back, Cally. 
#TBLvsNJD | #StanleyCuppic.twitter.com/RHCnm3ISmn",0.25,1,0
154,spencestweets,@TBLightning,2018-04-21 23:52:56,1,0,0,Stay classy...,0.1,1,0
155,N0T_VEGAN,@TBLightning,2018-04-21 23:52:31,0,0,0,Where’s the victory song?,0.0,0,0
156,ligea_lady,@TBLightning,2018-04-21 23:52:27,0,0,0,Still bitter.,-0.1,0,1
157,ligea_lady,@TBLightning,2018-04-21 23:52:16,1,0,0,Much cuter than Brady.....,0.2,1,0
158,arndtjc,@TBLightning,2018-04-21 23:51:36,0,0,0,VASY VASY VASY....,0.0,0,0
159,SeanSteeden,@TBLightning,2018-04-21 23:51:27,1,0,0,BOLTS BOLTS BOLTS BOLTS BOLTS BOLTS!! #TBL #BoltsAdvance #BoltsNation,0.0,0,0
160,ligea_lady,@TBLightning,2018-04-21 23:50:51,0,0,0,Schneider was awesome. Devils are lucky to have that guy. That said Go Bolts!,0.7083333333333333,1,0
161,spencestweets,@TBLightning,2018-04-21 23:50:37,0,0,0,,,0,0
162,nittsallgood,@TBLightning,2018-04-21 23:49:17,0,0,0,Jameis is so awesome.  I believe he takes that next step this season.  Guessing he'll finally have a running game to help out.,0.15,1,0
163,comfortinn727,@TBLightning,2018-04-21 23:47:52,0,0,0,Don’t forget to book your hotel when you buy your tickets 727-573-3334 @TBLightning @ChoiceHotelshttps://twitter.com/tblightning/status/987828535602700288 …,0.0,0,0
164,BrendanBeitler,@TBLightning,2018-04-21 23:47:41,1,0,0,@MsBeitler,0.0,0,0
165,NikolaiBusko,@TBLightning,2018-04-21 23:46:34,0,0,0,"I'm caught up on everything with the #StanleyCup Playoffs.

Mike in Newburgh says the @NJDevils had a pretty good season.  He admits the @TBLightning are the better team.

The @Capitals won a game today that I think they absolutely had to win.  @BlueJacketsNHL host Game 6 Monday.",0.2357142857142857,1,0
166,BeneathScope,@TBLightning,2018-04-21 23:46:17,0,0,0,"I don’t remember this exactly,  but it was a big deal  (relatively) when Syracuse flew the team in to Norfolk. I think the only other team to do that was St Johns",0.025,1,0
167,drenight1,@TBLightning,2018-04-21 23:46:07,0,0,0,Doesn’t make it okay. But you can move past a mistake. Or in your case you can hang onto bad blood.,-0.14999999999999994,0,1
168,Yzermandias,@TBLightning,2018-04-21 23:45:58,1,0,0,We were actually pretty civil over there if you’d go check it out haha,0.225,1,0
169,Thebeerhunter65,@TBLightning,2018-04-21 23:45:55,0,0,0,See you soon in TO,0.0,0,0
170,secrtgrl_68,@TBLightning,2018-04-21 23:45:51,0,0,0,@BriBrows22 pic.twitter.com/UwmyVmWP18,0.0,0,0
171,GoBolts2004,@TBLightning,2018-04-21 23:45:34,0,1,0,That’s why,0.0,0,0
172,FlaOrchestra,@TBLightning,2018-04-21 23:45:02,3,0,1,Congrats to the @TBLightning on tonight's win! And thanks to our fans who make both the game and the concert! #bethethunder #gobolts #tblightning #tampabaylightning #tampabay #liveamplified #ilovetheburg #loveFLpic.twitter.com/ri4I9Pwilb,0.2333333333333333,1,0
173,ShopTBSports,@TBLightning,2018-04-21 23:44:55,63,4,4,We’re here and we’re ready for Movies in the Park! Come say “Hi” and check out our limited edition exclusive @TBLightning merchandise  pic.twitter.com/wmgFYLDbaC – at Water Works Park,0.08928571428571429,1,0
174,mommyeverson,@TBLightning,2018-04-21 23:44:05,0,0,0,@BraydenPoint19 @RealStamkos91 @TBLightning   Congrats boys!!!  See you in the next round,-0.1,0,1
175,TBRaysTwins,@TBLightning,2018-04-21 23:43:55,1,0,0,So proud of our @TBLightning!!!  #GoBoltshttps://twitter.com/i/moments/987814364387463168 …,1.0,1,0
176,McGannonBrendan,@TBLightning,2018-04-21 23:43:38,0,0,0,Can’t argue there. I’m sure you’d feel the same way in my shoes,0.25,1,0
177,One10thPerfect,@TBLightning,2018-04-21 23:43:05,0,0,0,I believed!!!!! DM on the way!!! Go Bolts!!!!pic.twitter.com/8P0JYMkJVD,0.0,0,0
178,Atlantinho,@TBLightning,2018-04-21 23:41:56,1,0,0,Preciate it. Well fought,0.0,0,0
179,FandomWire,@TBLightning,2018-04-21 23:41:48,0,0,0,.@TBLightning vs. @NJDevils Game 5 Recap https://wp.me/p9rksy-10E pic.twitter.com/A9QXDeZym4,-0.4,0,1
180,TBLightning,@TBLightning,2018-04-21 23:41:28,43,2,2,Congrats @One10thPerfect! You chose Sergachev to score first tonight & you’ve won a #LightningStrikes shirt pres. by @Buick. DM us your info.,0.25,1,0
181,SusanDo21,@TBLightning,2018-04-21 23:41:18,0,0,0,"Bolts win and advance,",0.8,1,0
182,SteveFaulks28,@TBLightning,2018-04-21 23:39:44,0,1,0,"No matter what outcome was this was a tough series. Being a @Buccaneers fan meant having a lot of #GoBolts on my timeline. Now that it’s over I can go back to liking people from Tampa again lol

Great season @NJDevils look forward to offseason upgrades! 

Good luck @TBLightning",0.4222222222222222,1,0
183,cpedigo25,@TBLightning,2018-04-21 23:39:43,0,0,0,If Boston wins they will probably be announced tomorrow,0.3,1,0
184,TampaSportsGirl,@TBLightning,2018-04-21 23:39:11,9,0,0,pic.twitter.com/unY84fxdce,0.0,0,0
185,SusanDo21,@TBLightning,2018-04-21 23:38:53,0,0,0,Real good. And you?,1.0,1,0
186,ZelenakJessica,@TBLightning,2018-04-21 23:38:35,2,0,0,YES,0.0,0,0
187,AngryRockhopper,@TBLightning,2018-04-21 23:38:12,0,1,0,I would say they're both dirty and better.  Lost a lot of respect for the Lightning and I will vote against them next round.,-0.075,0,1
188,esarahthomas,@TBLightning,2018-04-21 23:38:09,2,0,0,,,0,0
189,TBTimes_Sports,@TBLightning,2018-04-21 23:37:51,6,0,3,"Lightning star gets five goals, five assists in five games to reset team's record for points in a playoff series. http://www.tampabay.com/blogs/lightning/2018/04/21/nikita-kucherovs-goal-sets-lightning-playoff-series-scoring-record/ … @TBLightning @NJDevils #GoBolts #NJDevils #TBLvsNJD",0.0,0,0
190,Briggsimus,@TBLightning,2018-04-21 23:37:30,0,0,0,Let's go! Play ball!,0.0,0,0
191,Cp_BP2,@TBLightning,2018-04-21 23:37:12,0,0,0,"An OT game, must have been on the edge of your seat!  My team won too! @TBLightning  Happy day for both of us.",0.08750000000000002,1,0
192,One10thPerfect,@TBLightning,2018-04-21 23:36:37,4,0,0,Just saying...I had a feeling. #goboltspic.twitter.com/psuipqudo9,0.0,0,0
193,davidwfreed,@TBLightning,2018-04-21 23:36:34,0,1,0,So text club and 10 game STM get same priority? Really?,-0.06666666666666667,0,1
194,amart6,@TBLightning,2018-04-21 23:35:56,2,0,0,Good luck! ,0.875,1,0
195,emaleerae,@TBLightning,2018-04-21 23:35:37,1,0,0,YASSSSSSpic.twitter.com/nzuzwbFcPj,0.0,0,0
196,TBLightning,@TBLightning,2018-04-21 23:35:27,203,2,25,Your #TBLvsNJD Game 5 goal of the game: Sergy with a ROCKET for his first career #StanleyCup Playoffs goal. pic.twitter.com/5KSQfcqIhm,-0.18333333333333335,0,1
197,WQYKGeno,@TBLightning,2018-04-21 23:35:15,36,4,33,Should I try to give @ThomasRhett my @TBLightning hat? 50 retweet’s and I’ll do it. pic.twitter.com/zJv467INlt,0.0,0,0
198,JustinCSparks,@TBLightning,2018-04-21 23:33:51,0,0,0,Run along junior...the adults are talking hockey.,0.0,0,0
199,TiggerGator,@TBLightning,2018-04-21 23:33:38,0,0,0,Hopefully going on sale at 1am again ,0.0,0,0
200,Brockness16,@TBLightning,2018-05-02 23:59:52,0,0,0,"He for sure has his moments but he’s amazingly good. Yeah, rough season for Everton...it is what it is...my teams sucks...I live with it.",0.3090909090909091,1,0
201,LizDowns1277,@TBLightning,2018-05-02 23:59:50,1,0,0,He loves to jump!!,0.0,0,0
202,PalmPavilion,@TBLightning,2018-05-02 23:59:46,0,1,0,5-3 lightning. You heard it here first.,0.25,1,0
203,StatsCentre,@TBLightning,2018-05-02 23:59:37,4,0,3,"With a helper on Anthony Cirelli's 3-1 goal for the @TBLightning, Ryan McDonagh now has 36 career playoff assists- 1 more than Drew Doughty for 8th most by an active defenceman",0.2888888888888889,1,0
204,LDforReal,@TBLightning,2018-05-02 23:59:36,1,0,0,pic.twitter.com/spHmV5a7zb,0.0,0,0
205,macdaddeo,@TBLightning,2018-05-02 23:59:22,0,0,0,The combination of sloppy play by the @NHLBruins and great play by the @TBLightning is leading to a 2-1 series lead for the visiting team. Thoughts @MSavvy91?,0.19166666666666668,1,0
206,PalmPavilion,@TBLightning,2018-05-02 23:59:14,2,0,0,#GOBOLTS!!! Off to a great start against @NHLBruins. We love our @TBLightning around here!,0.7125,1,0
207,LeducRay,@TBLightning,2018-05-02 23:58:38,0,0,0,And what you’re saying is your parents are season ticket holders and they just bring you along ,0.0,0,0
208,WFLA,@TBLightning,2018-05-02 23:58:29,27,0,5,.@TBLightning lead 3-1 at the end of the first! http://www.wfla.com/1156124475 pic.twitter.com/f9OyKTdfmA,0.3125,1,0
209,Brucewkc,@TBLightning,2018-05-02 23:58:20,0,0,0,Please wake them up Alex!,0.0,0,0
210,LeducRay,@TBLightning,2018-05-02 23:58:15,0,1,0,Ovi the goat tho right?,0.2857142857142857,1,0
211,ChrisDuran1717,@TBLightning,2018-05-02 23:58:13,1,0,0,We'll take that effort by the @TBLightning all night long!  #GoBolts #TBvsBOS,-0.0625,0,1
212,ChandlerC226,@TBLightning,2018-05-02 23:58:07,0,1,0,@NHL wants people in @penguins market to watch @TBLightning @NHLBruins game for an update since PGH is the market drawing the biggest ratings #allaboutthebenjamins,-0.1,0,1
213,StephenHanewinc,@TBLightning,2018-05-02 23:58:00,0,0,0,"Score Early, ice opens up for more... @TBLightning don't let up, Bruins thought home ice was a given advantage. #GoBolts
#StanleyCup #TBLvsBOS",0.3,1,0
214,macdaddeo,@TBLightning,2018-05-02 23:57:48,0,0,0,The combination of sloppy play by the @NHLBruins and great play by the @TBLightning is leading to a 2-1 series lead for the visiting team.,0.19166666666666668,1,0
215,LDforReal,@TBLightning,2018-05-02 23:57:48,0,0,0,pic.twitter.com/XvRYnztmg7,0.0,0,0
216,RichSlate,@TBLightning,2018-05-02 23:57:48,0,0,0,"after 1 period @tdgarden : @TBLightning 3, @NHLBruins 1. Tampa Bay outshot Boston 19-14 and honestly could be up by more if it wasn't for Rask-tough to pin any of the Lightning goals on him #NHLBruins #Lightning #MetroBoston #StanleyCup #NHLplayoffs #Game3",0.55,1,0
217,jalaz_27,@TBLightning,2018-05-02 23:57:44,0,0,0,pic.twitter.com/0KVKlkI89x,0.0,0,0
218,cclynchwall,@TBLightning,2018-05-02 23:57:37,0,0,1,1st Period Scorers: @TBLightning: Ondrej Palat(Twice in the first five minutes) and Anthony Cirelli. @NHLBruins: Patrice Bergeron (PP),0.25,1,0
219,d6tweeter,@TBLightning,2018-05-02 23:57:35,0,0,0,@TBLightning pic.twitter.com/0pomn3JwLd,0.0,0,0
220,boltsgal,@TBLightning,2018-05-02 23:57:31,0,1,0,"Ugh, Pierre Maguire is the worst!",-1.0,0,1
221,TommyHockey2,@TBLightning,2018-05-02 23:57:29,0,0,0,After 1: @TBLightning 3- @NHLBruins 1. #Lightning #Bruins #Game3 #StanleyCupPlayoffs,0.0,0,0
222,jblovins123,@TBLightning,2018-05-02 23:57:27,0,0,0,@TBLightning getting more turnovers then @univmiamipic.twitter.com/QnGVtYifin,0.5,1,0
223,heddervedder,@TBLightning,2018-05-02 23:57:24,2,0,1,"It's a clear ""Original Six"" bias that they all have. It pisses me off to no end. BTW - I'm rooting for a Tampa/Vegas final (since my Wild are out). Go Bolts!",0.15000000000000002,1,0
224,Witness_Sarah19,@TBLightning,2018-05-02 23:57:01,1,0,1,Alright alright alright let’s keep it going @TBLightning #gobolts #TBLvsBOS,0.0,0,0
225,cclynchwall,@TBLightning,2018-05-02 23:56:43,0,0,0,End of the 1st. @TBLightning 3- @NHLBruins 1. Tampa outshoots Boston 19-14 in the first period. Bruins play their worst period of the series and the Lightning showing that they can play well in #TDGarden.,-0.375,0,1
226,Thebestdonuts,@TBLightning,2018-05-02 23:56:35,1,0,0,P-B and J Line!,0.0,0,0
227,robertjross1995,@TBLightning,2018-05-02 23:56:29,0,1,0,Doesn’t matter the refs are still in Boston’s back pocket.,0.0,0,0
228,CurtJr_22,@TBLightning,2018-05-02 23:56:10,1,0,1,That was a spectacular period boys @TBLightning,0.6,1,0
229,953WDAE,@TBLightning,2018-05-02 23:56:03,18,1,3,"END OF THE 1st PERIOD:  3-1 @TBLightning lead @NHLBruins   

(SOG:  19 TBL 14 BOS)

Current mood:  Feel like pizza!  

#GoBolts #NHLBruins #StanleyCup http://970wfla.com/listen pic.twitter.com/40ZqvVmRjU",0.0,0,0
230,The_Jodster,@TBLightning,2018-05-02 23:55:42,0,0,0,#boldprediction UDmailday 3-2 Bruins,0.0,0,0
231,BodagerScott,@TBLightning,2018-05-02 23:55:35,0,0,0,Scary in that Vasy really hasn't been challenged...yet.,-0.15,0,1
232,el_coche_azul,@TBLightning,2018-05-02 23:55:32,0,0,0,It’s hockey time!pic.twitter.com/tEEGrMBYkW,0.0,0,0
233,design_michelle,@TBLightning,2018-05-02 23:55:15,0,0,0,Bon !! C'est bien ce que je pensais qui arriverait!! Les @NHLBruins on un retard de 1-3 contre @TBLightning  alors ils commence à fesser ,-0.9,0,1
234,Energy51,@TBLightning,2018-05-02 23:54:49,0,2,0,That pathetic post the other day about Lebron was glowing. I’ve witnessed him quit on the court and fight his own teammates in the playoffs.He’ll never be MJ or close to it.He bitches at every turn. Celtics are doing it without their top 2 players. Oh yeah how about Everton in CL,-0.0062500000000000056,0,1
235,marcel4512,@TBLightning,2018-05-02 23:54:25,0,0,0,,,0,0
236,___taylorbrooke,@TBLightning,2018-05-02 23:54:19,0,0,0,"@TBLightning need to make a shirt that is something about “PB&J line”, great name....",0.8,1,0
237,7Jaime3,@TBLightning,2018-05-02 23:54:07,1,0,0,Tre times ,0.0,0,0
238,josh_b0hn,@TBLightning,2018-05-02 23:54:00,0,0,0,lol you go ahead and do that,0.8,1,0
239,WFLAMelanie,@TBLightning,2018-05-02 23:53:49,33,1,4,"WHAT A GORGEOUS NIGHT
Watching #Bolts hockey with @TBLightning fans is the BEST WAY to spend #GameDay 
MY FAVORITE DAY OF THE WEEK! 
#WFLA #OnYourSide #HappiestGirlEver #GoBolts #StanleyCuppic.twitter.com/NnwQ2bwAsP",0.775,1,0
240,AdamG1984,@TBLightning,2018-05-02 23:53:35,0,0,0,"If the @TBLightning can win the #StanleyCup, Chris Kunitz should be able to get 1 year/$10M contract with any team next year.",0.43333333333333335,1,0
241,TBLfan37,@TBLightning,2018-05-02 23:53:10,0,0,0,"Congrats, still wondering how that means there are no FL hockey fans ",0.0,0,0
242,ivyleaguereport,@TBLightning,2018-05-02 23:53:09,0,0,0,I’m a pens fan and even find that annoying.,-0.8,0,1
243,casspa,@TBLightning,2018-05-02 23:53:00,0,1,0,"Infuriating. Shit never ends. It’s like the Lightning are fortunate to skatenom the same ice...despite being the superior team in points, wins, and goals",0.09999999999999998,1,0
244,BoltsfanSusan,@TBLightning,2018-05-02 23:52:56,1,0,0,pic.twitter.com/Oi4rmdax5f,0.0,0,0
245,HarmoniousDani,@TBLightning,2018-05-02 23:52:55,0,0,0,Love that Lucky #7s line!,0.4583333333333333,1,0
246,yodermaker,@TBLightning,2018-05-02 23:52:52,0,0,0,I guess lightening strikes twice and third time in the same place.,0.0,0,0
247,bjreed91,@TBLightning,2018-05-02 23:52:52,1,0,0,It’s hot outside but it’s the @TBLightning that got me sweatin’ #gobolts #stanleycup,0.125,1,0
248,youngam,@TBLightning,2018-05-02 23:52:35,0,0,0,I WISH I could watch the game on @NHLonNBCSports ! Can’t stream it in Canada so stuck with sportsnet.,-0.5,0,1
249,radznick,@TBLightning,2018-05-02 23:52:24,2,0,0,#GoBolts  Come on boys!!! Keep it goin!!,0.0,0,0
250,BodagerScott,@TBLightning,2018-05-02 23:52:23,0,0,0,"Yes, but now only wish I was at the watch party!",0.0,0,0
251,NHLGIFs,@TBLightning,2018-05-02 23:52:12,69,0,14,The @TBLightning go back up by two on a goal from @acirelli22.pic.twitter.com/fdykMRBcLV,0.0,0,0
252,carloseats,@TBLightning,2018-05-02 23:51:58,5,0,0,Today Tampa is showing Boston what’s up! #GoBolts @TBLightning pic.twitter.com/iUtiLVgZOs,0.0,0,0
253,TNewmz,@TBLightning,2018-05-02 23:51:50,0,1,0,I’m not going to disagree with you on the second part I’m just saving my anger towards the refs for later when we see a worse call,-0.275,0,1
254,ZachTheVet,@TBLightning,2018-05-02 23:51:49,0,0,0,I like that idea,0.0,0,0
255,ChiefSocrates,@TBLightning,2018-05-02 23:51:45,0,0,0,THIS IS THE @TBLightning TEAM I LIKE TO SEE!,0.0,0,0
256,h0ckeydude12,@TBLightning,2018-05-02 23:51:40,1,0,0,from watching the @TBLightning  vs the  @NHLBruins  id pick the bruins over the lightning  in my opinion,0.0,0,0
257,JaZz_McCloud,@TBLightning,2018-05-02 23:51:37,0,0,0,Hell yeah let's go!,0.0,0,0
258,heddervedder,@TBLightning,2018-05-02 23:51:27,0,1,0,How irritating is Pierre's Bruins boner?,-0.4,0,1
259,jodyw5977,@TBLightning,2018-05-02 23:51:21,0,1,0,"That's why I can't watch the game, can't stand listening to the Boston announcers.   Oh wait, its national tv announcers who SHOULD be unbiased.",-0.4,0,1
260,itsrattan,@MapleLeafs,2018-04-29 23:55:41,1,0,0,Miss the @MapleLeafs already.  #TMLTalk #LeafsNation,0.0,0,0
261,Ian_Hamilton01,@MapleLeafs,2018-04-29 23:48:27,0,0,0,@MapleLeafs should of drafted @PatrikLaine29. #EaTShitLeafs #GoJetsGo,0.0,0,0
262,19Canada63,@MapleLeafs,2018-04-29 23:46:47,0,0,0,He deserves a spot. Exciting player for sure.,0.4,1,0
263,ScottBuchanan,@MapleLeafs,2018-04-29 23:31:30,0,0,0,Is this going to be on regular tv? I can't order leafs nation network.,0.0,0,0
264,gcase09,@MapleLeafs,2018-04-29 23:29:41,0,0,0,@MapleLeafs you guys really gotta start wearing your white pants with your white jerseys next season it looks SO good,0.18,1,0
265,Litj_Foxn,@MapleLeafs,2018-04-29 23:27:37,0,0,0,Thank you :) Can’t wait to watch the games then! Good luck! (even though I’m a Bolts/Crunch fan ;),0.5833333333333334,1,0
266,TorontoMarlies,@MapleLeafs,2018-04-29 23:26:44,0,1,0,"Hi Daniel,

Yes it is, the name was changed just before this season.",0.0,0,0
267,Litj_Foxn,@MapleLeafs,2018-04-29 23:25:54,0,1,0,Question: Is Leafs Nation Network the same as Leafs TV?,0.0,0,0
268,Jacka89,@MapleLeafs,2018-04-29 23:24:21,3,0,0,"Umm why ""should"" they be playing t bay next round? They didn't earn that right",0.028571428571428564,1,0
269,jesspbarnett,@MapleLeafs,2018-04-29 23:17:58,1,0,0,I asked my husband who is Canadian born and raised and diehard Leafs fan. He said if he lived there he would cheer for the @PredsNHL unless they were playing the @MapleLeafs ,0.0,0,0
270,VinnyPolitical,@MapleLeafs,2018-04-29 23:11:00,3,0,0,@GiordanoCharlie let’s get tix,0.0,0,0
271,Sevan104,@MapleLeafs,2018-04-29 23:03:26,1,0,0,At least someone in Toronto is getting the job done. @MapleLeafs https://twitter.com/torontomarlies/status/990727391084363776 …,-0.3,0,1
272,LiseMontambault,@MapleLeafs,2018-04-29 22:54:26,0,0,0,Jamais je n’aurais pensé être une fan de Toronto mais c’est comme ça !,0.0,0,0
273,DiTrani10,@MapleLeafs,2018-04-29 22:52:33,0,0,0,Hahhaha that's right I'm sure will luck out with one of them right? Monsters Holy shit!,0.20535714285714285,1,0
274,glenncooney,@MapleLeafs,2018-04-29 22:52:09,1,0,0,Well done Marlies. Onwards and upwards! ,0.0,0,0
275,lennyismyname,@MapleLeafs,2018-04-29 22:51:46,0,0,0,Because they face real competition,0.2,1,0
276,Faultypursuit,@MapleLeafs,2018-04-29 22:51:38,0,0,0,Zack thank you. Got heart brother . Outstanding effort keep doing what your doing .,0.5,1,0
277,Tommysobe,@MapleLeafs,2018-04-29 22:50:56,93,4,12,Oh the Irony. @TorontoMarlies will play the @SyracuseCrunch (assoc. with the Tampa Bay) in the next round. The @MapleLeafs should have been playing their second round also in Tampa. #AHLPlayoffs @Steve_Dangle,-0.1,0,1
